,date,kot,round_type,round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,game_stadium,attendance,season,derby,while_world_cup,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,while_champion_league,while_european_games,home_key,away_key,home_promoted,home_league_pts,home_is_relegated,home_is_champion,home_pos_b4_game,away_promoted,away_league_pts,away_is_relegated,away_is_champion,away_pos_b4_game,home_team_stadium,away_team_stadium,distance_in_km,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_city,away_team_city
1971,2020-11-28,19:50,Regular Season,8,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,5,14,Hapoel Tel Aviv,1,0,Snir Levi,Bloomfield,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 8 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 8 - Hapoel Tel Aviv,0,13,,,8.0,0,5,,,13.0,Bloomfield,Bloomfield,0.0,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Tel Aviv
1972,2020-11-29,20:00,Regular Season,8,Maccabi Netanya,Ironi Kiryat Shmona,6,3,Maccabi Netanya,0,0,Shalom Ben Avraham,Netanya,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 8 - Maccabi Netanya,2020 - Regular Season - 8 - Ironi Kiryat Shmona,0,12,,,5.0,0,15,,,1.0,Netanya,Kiryat Shmona Municipal,121.28583945619715,13800.0,0.0,0.0,9.532423871145296,2012,8,64,Netanya,Kiryat Shmona
1973,2020-11-29,20:45,Regular Season,8,Maccabi Tel Aviv,Hapoel Kfar Saba,4,10,Hapoel Kfar Saba,3,0,Daniel Bar Natan,Bloomfield,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 8 - Maccabi Tel Aviv,2020 - Regular Season - 8 - Hapoel Kfar Saba,0,13,,,7.0,0,10,,,10.0,Bloomfield,HaMoshava,11.407364209149236,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Petah Tikva
1974,2020-11-30,20:00,Regular Season,8,Hapoel Beer Sheva,Hapoel Haifa,11,9,Hapoel Beer Sheva,2,2,Eli Hacmon,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 8 - Hapoel Beer Sheva,2020 - Regular Season - 8 - Hapoel Haifa,0,8,,,11.0,0,11,,,9.0,Turner,Sammy Ofer,168.30925295298871,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Be'er Sheva,Haifa
1975,2020-11-30,20:45,Regular Season,8,Maccabi Haifa,Beitar Jerusalem,1,8,Beitar Jerusalem,2,0,Liran Liany,Sammy Ofer,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 8 - Maccabi Haifa,2020 - Regular Season - 8 - Beitar Jerusalem,0,16,,,2.0,0,11,,,6.0,Sammy Ofer,Teddy,116.4007000708512,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Jerusalem
1976,2020-12-05,15:00,Regular Season,9,Ironi Kiryat Shmona,Maccabi Haifa,4,1,Ironi Kiryat Shmona,0,3,Gal Leibovitz,Kiryat Shmona Municipal,0.0,2020,0,0,1,0,0,0,0,0,0,0,0,1,2020 - Regular Season - 9 - Ironi Kiryat Shmona,2020 - Regular Season - 9 - Maccabi Haifa,0,15,,,3.0,0,19,,,1.0,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,5300.0,0.0,0.0,8.575462099540212,1989,31,961,Kiryat Shmona,Haifa
1977,2020-12-05,17:20,Regular Season,9,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,2,7,Bnei Yehuda Tel Aviv,1,0,Liran Liany,HaMoshava,0.0,2020,0,0,0,0,1,0,0,0,0,0,0,1,2020 - Regular Season - 9 - Maccabi Petah Tikva,2020 - Regular Season - 9 - Bnei Yehuda Tel Aviv,0,19,,,2.0,0,13,,,5.0,HaMoshava,Bloomfield,11.407364209149236,11500.0,0.0,0.0,9.350102314351341,2011,9,81,Petah Tikva,Tel Aviv
1978,2020-12-05,18:45,Regular Season,9,Hapoel Haifa,Ihud Bnei Sakhnin,10,12,Ihud Bnei Sakhnin,0,2,Aviad Shiloah,Sammy Ofer,0.0,2020,0,0,0,0,0,1,0,0,0,0,0,1,2020 - Regular Season - 9 - Hapoel Haifa,2020 - Regular Season - 9 - Ihud Bnei Sakhnin,0,11,,,9.0,0,10,,,12.0,Sammy Ofer,Doha,33.654959093171044,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Sakhnin
1979,2020-12-05,19:50,Regular Season,9,Hapoel Tel Aviv,Maccabi Netanya,14,5,Hapoel Tel Aviv,0,0,Orel Grinfeld,Bloomfield,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 9 - Hapoel Tel Aviv,2020 - Regular Season - 9 - Maccabi Netanya,0,6,,,14.0,0,13,,,6.0,Bloomfield,Netanya,28.62028018889023,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Netanya
1980,2020-12-06,20:00,Regular Season,9,Hapoel Hadera,Hapoel Kfar Saba,13,11,Hapoel Hadera,1,1,Sapir Berman,Netanya,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 9 - Hapoel Hadera,2020 - Regular Season - 9 - Hapoel Kfar Saba,0,6,,,13.0,0,11,,,10.0,Netanya,HaMoshava,21.068620422647992,13800.0,0.0,0.0,9.532423871145296,2012,8,64,Netanya,Petah Tikva
1981,2020-12-07,20:00,Regular Season,9,FC Ashdod,Maccabi Tel Aviv,3,6,Maccabi Tel Aviv,3,2,Snir Levi,Yud-Alef,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 9 - FC Ashdod,2020 - Regular Season - 9 - Maccabi Tel Aviv,0,15,,,7.0,0,13,,,4.0,Yud-Alef,Bloomfield,28.811916682556806,7800.0,0.0,0.0,8.961879012677683,1966,54,2916,Ashdod,Tel Aviv
1982,2020-12-07,20:45,Regular Season,9,Beitar Jerusalem,Hapoel Beer Sheva,8,9,Hapoel Beer Sheva,1,2,Eitan Shmuelevic,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 9 - Beitar Jerusalem,2020 - Regular Season - 9 - Hapoel Beer Sheva,0,11,,,8.0,0,11,,,11.0,Teddy,Turner,65.81013503318253,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Jerusalem,Be'er Sheva
1983,2020-12-12,15:00,Regular Season,10,Hapoel Kfar Saba,FC Ashdod,11,3,Hapoel Kfar Saba,0,1,Aviad Shiloah,HaMoshava,0.0,2020,0,0,1,0,0,0,0,0,0,0,0,1,2020 - Regular Season - 10 - Hapoel Kfar Saba,2020 - Regular Season - 10 - FC Ashdod,0,11,,,11.0,0,18,,,3.0,HaMoshava,Yud-Alef,38.511796697791986,11500.0,0.0,0.0,9.350102314351341,2011,9,81,Petah Tikva,Ashdod
1984,2020-12-12,17:20,Regular Season,10,Bnei Yehuda Tel Aviv,Hapoel Hadera,8,13,Hapoel Hadera,0,3,Eli Hacmon,Bloomfield,0.0,2020,0,0,0,0,1,0,0,0,0,0,0,1,2020 - Regular Season - 10 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 10 - Hapoel Hadera,0,13,,,7.0,0,9,,,13.0,Bloomfield,Netanya,28.62028018889023,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Netanya
1985,2020-12-12,19:50,Regular Season,10,Maccabi Netanya,Maccabi Petah Tikva,4,2,Maccabi Netanya,3,2,Ohad Asulin,Ramat Gan,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 10 - Maccabi Netanya,2020 - Regular Season - 10 - Maccabi Petah Tikva,0,16,,,5.0,0,19,,,2.0,Netanya,HaMoshava,21.068620422647992,41583.0,0.0,0.0,10.635446708881462,1950,70,4900,Netanya,Petah Tikva
1986,2020-12-13,20:00,Regular Season,10,Hapoel Beer Sheva,Ironi Kiryat Shmona,7,6,Hapoel Beer Sheva,2,1,Idan Leiba,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 10 - Hapoel Beer Sheva,2020 - Regular Season - 10 - Ironi Kiryat Shmona,0,14,,,9.0,0,15,,,4.0,Turner,Kiryat Shmona Municipal,227.27961934268316,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Be'er Sheva,Kiryat Shmona
1987,2020-12-13,20:45,Regular Season,10,Maccabi Tel Aviv,Hapoel Haifa,5,10,Hapoel Haifa,4,3,David Fucsman,Bloomfield,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 10 - Maccabi Tel Aviv,2020 - Regular Season - 10 - Hapoel Haifa,0,16,,,6.0,0,11,,,10.0,Bloomfield,Sammy Ofer,83.34157294325398,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Haifa
1988,2020-12-14,20:45,Regular Season,10,Maccabi Haifa,Hapoel Tel Aviv,1,14,Hapoel Tel Aviv,1,0,Roi Reinshreiber,Sammy Ofer,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 10 - Maccabi Haifa,2020 - Regular Season - 10 - Hapoel Tel Aviv,0,22,,,1.0,0,6,,,14.0,Sammy Ofer,Bloomfield,83.34157294325398,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Tel Aviv
1989,2021-02-18,20:00,Regular Season,10,Ihud Bnei Sakhnin,Beitar Jerusalem,12,9,Ihud Bnei Sakhnin,0,0,Orel Grinfeld,Doha,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,2020 - Regular Season - 10 - Ihud Bnei Sakhnin,2020 - Regular Season - 10 - Beitar Jerusalem,0,11,,,12.0,0,12,,,8.0,Doha,Teddy,124.2265572489955,8500.0,0.0,0.0,9.047821442478408,2006,15,225,Sakhnin,Jerusalem
1990,2020-12-19,15:00,Regular Season,11,Hapoel Haifa,Hapoel Kfar Saba,8,12,Hapoel Kfar Saba,2,1,Roi Reinshreiber,Sammy Ofer,0.0,2020,0,0,1,0,0,0,0,0,0,0,0,1,2020 - Regular Season - 11 - Hapoel Haifa,2020 - Regular Season - 11 - Hapoel Kfar Saba,0,14,,,10.0,0,11,,,11.0,Sammy Ofer,HaMoshava,75.84154503558618,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Petah Tikva
1991,2020-12-19,17:20,Regular Season,11,Hapoel Hadera,FC Ashdod,13,2,Hapoel Hadera,1,1,Shalom Ben Avraham,Netanya,0.0,2020,0,0,0,0,1,0,0,0,0,0,0,1,2020 - Regular Season - 11 - Hapoel Hadera,2020 - Regular Season - 11 - FC Ashdod,0,10,,,13.0,0,19,,,3.0,Netanya,Yud-Alef,57.423522530876554,13800.0,0.0,0.0,9.532423871145296,2012,8,64,Netanya,Ashdod
1992,2020-12-19,18:45,Regular Season,11,Bnei Yehuda Tel Aviv,Maccabi Netanya,9,4,Bnei Yehuda Tel Aviv,1,1,Igal Frid,Bloomfield,0.0,2020,0,0,0,0,0,1,0,0,0,0,0,1,2020 - Regular Season - 11 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 11 - Maccabi Netanya,0,14,,,8.0,0,17,,,4.0,Bloomfield,Netanya,28.62028018889023,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Netanya
1993,2020-12-19,19:50,Regular Season,11,Maccabi Petah Tikva,Maccabi Haifa,3,1,Maccabi Petah Tikva,1,2,Eli Hacmon,HaMoshava,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 11 - Maccabi Petah Tikva,2020 - Regular Season - 11 - Maccabi Haifa,0,19,,,2.0,0,25,,,1.0,HaMoshava,Sammy Ofer,75.84154503558618,11500.0,0.0,0.0,9.350102314351341,2011,9,81,Petah Tikva,Haifa
1994,2020-12-20,19:00,Regular Season,11,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,7,10,Ihud Bnei Sakhnin,0,1,Liran Liany,Kiryat Shmona Municipal,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 11 - Ironi Kiryat Shmona,2020 - Regular Season - 11 - Ihud Bnei Sakhnin,0,15,,,6.0,0,14,,,12.0,Kiryat Shmona Municipal,Doha,45.24673360913343,5300.0,0.0,0.0,8.575462099540212,1989,31,961,Kiryat Shmona,Sakhnin
1995,2020-12-20,20:15,Regular Season,11,Hapoel Tel Aviv,Hapoel Beer Sheva,14,6,Hapoel Tel Aviv,0,3,Gal Leibovitz,Bloomfield,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 11 - Hapoel Tel Aviv,2020 - Regular Season - 11 - Hapoel Beer Sheva,0,6,,,14.0,0,17,,,7.0,Bloomfield,Turner,86.29874526368715,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Be'er Sheva
1996,2020-12-21,20:45,Regular Season,11,Beitar Jerusalem,Maccabi Tel Aviv,11,5,Beitar Jerusalem,0,0,Orel Grinfeld,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 11 - Beitar Jerusalem,2020 - Regular Season - 11 - Maccabi Tel Aviv,0,13,,,9.0,0,17,,,5.0,Teddy,Bloomfield,52.53896813753319,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Jerusalem,Tel Aviv
1997,2020-12-22,19:00,Regular Season,12,FC Ashdod,Hapoel Haifa,4,7,Hapoel Haifa,0,1,Eitan Shmuelevic,Yud-Alef,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 12 - FC Ashdod,2020 - Regular Season - 12 - Hapoel Haifa,0,19,,,2.0,0,17,,,8.0,Yud-Alef,Sammy Ofer,111.91424626881171,7800.0,0.0,0.0,8.961879012677683,1966,54,2916,Ashdod,Haifa
1998,2020-12-22,20:00,Regular Season,12,Hapoel Hadera,Maccabi Netanya,12,5,Hapoel Hadera,2,1,Aviad Shiloah,Netanya,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 12 - Hapoel Hadera,2020 - Regular Season - 12 - Maccabi Netanya,0,13,,,13.0,0,17,,,4.0,Netanya,Netanya,0.0,13800.0,0.0,0.0,9.532423871145296,2012,8,64,Netanya,Netanya
1999,2020-12-22,20:05,Regular Season,12,Maccabi Haifa,Bnei Yehuda Tel Aviv,1,10,Bnei Yehuda Tel Aviv,3,0,Ohad Asulin,Sammy Ofer,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 12 - Maccabi Haifa,2020 - Regular Season - 12 - Bnei Yehuda Tel Aviv,0,28,,,1.0,0,14,,,9.0,Sammy Ofer,Bloomfield,83.34157294325398,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Tel Aviv
2000,2020-12-23,20:00,Regular Season,12,Ihud Bnei Sakhnin,Hapoel Tel Aviv,11,14,Hapoel Tel Aviv,0,1,Erez Papir,Doha,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 12 - Ihud Bnei Sakhnin,2020 - Regular Season - 12 - Hapoel Tel Aviv,0,14,,,10.0,0,9,,,14.0,Doha,Bloomfield,104.08872372945213,8500.0,0.0,0.0,9.047821442478408,2006,14,196,Sakhnin,Tel Aviv
2001,2020-12-23,20:15,Regular Season,12,Hapoel Beer Sheva,Maccabi Petah Tikva,6,2,Hapoel Beer Sheva,1,2,Roi Reinshreiber,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 12 - Hapoel Beer Sheva,2020 - Regular Season - 12 - Maccabi Petah Tikva,0,17,,,6.0,0,22,,,3.0,Turner,HaMoshava,92.49370355690822,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Be'er Sheva,Petah Tikva
2002,2020-12-24,20:00,Regular Season,12,Maccabi Tel Aviv,Ironi Kiryat Shmona,3,8,Ironi Kiryat Shmona,1,0,Snir Levi,Bloomfield,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,2020 - Regular Season - 12 - Maccabi Tel Aviv,2020 - Regular Season - 12 - Ironi Kiryat Shmona,0,20,,,5.0,0,15,,,7.0,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Kiryat Shmona
2003,2020-12-24,20:45,Regular Season,12,Hapoel Kfar Saba,Beitar Jerusalem,13,9,Hapoel Kfar Saba,1,1,Nael Odeh,HaMoshava,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,2020 - Regular Season - 12 - Hapoel Kfar Saba,2020 - Regular Season - 12 - Beitar Jerusalem,0,12,,,12.0,0,14,,,11.0,HaMoshava,Teddy,49.83677550365053,11500.0,0.0,0.0,9.350102314351341,2011,9,81,Petah Tikva,Jerusalem
2004,2020-12-26,17:20,Regular Season,13,Hapoel Haifa,Hapoel Hadera,7,10,Hapoel Hadera,0,0,Idan Leiba,Sammy Ofer,0.0,2020,0,0,0,0,1,0,0,0,0,0,0,1,2020 - Regular Season - 13 - Hapoel Haifa,2020 - Regular Season - 13 - Hapoel Hadera,0,18,,,7.0,0,14,,,12.0,Sammy Ofer,Netanya,55.00741285608684,30858.0,0.0,0.0,10.337151315002972,2014,6,36,Haifa,Netanya
2005,2020-12-26,19:50,Regular Season,13,Maccabi Netanya,Maccabi Haifa,8,1,Maccabi Netanya,0,2,Orel Grinfeld,Netanya,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 13 - Maccabi Netanya,2020 - Regular Season - 13 - Maccabi Haifa,0,17,,,5.0,0,31,,,1.0,Netanya,Sammy Ofer,55.00741285608684,13800.0,0.0,0.0,9.532423871145296,2012,8,64,Netanya,Haifa
2006,2020-12-27,19:00,Regular Season,13,Maccabi Petah Tikva,Ihud Bnei Sakhnin,3,9,Ihud Bnei Sakhnin,0,0,David Fucsman,HaMoshava,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 13 - Maccabi Petah Tikva,2020 - Regular Season - 13 - Ihud Bnei Sakhnin,0,23,,,2.0,0,15,,,11.0,HaMoshava,Doha,94.3286993494961,11500.0,0.0,0.0,9.350102314351341,2011,9,81,Petah Tikva,Sakhnin
2007,2020-12-27,19:45,Regular Season,13,Ironi Kiryat Shmona,Hapoel Kfar Saba,6,13,Hapoel Kfar Saba,1,0,Ohad Asulin,Kiryat Shmona Municipal,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 13 - Ironi Kiryat Shmona,2020 - Regular Season - 13 - Hapoel Kfar Saba,0,18,,,8.0,0,12,,,13.0,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,5300.0,0.0,0.0,8.575462099540212,1989,31,961,Kiryat Shmona,Petah Tikva
2008,2020-12-27,20:30,Regular Season,13,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,12,5,Bnei Yehuda Tel Aviv,0,2,Erez Papir,Bloomfield,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 13 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 13 - Hapoel Beer Sheva,0,14,,,10.0,0,20,,,6.0,Bloomfield,Turner,86.29874526368715,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Be'er Sheva
2009,2020-12-28,20:00,Regular Season,13,Beitar Jerusalem,FC Ashdod,11,4,Beitar Jerusalem,1,2,Gal Leibovitz,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 13 - Beitar Jerusalem,2020 - Regular Season - 13 - FC Ashdod,0,14,,,9.0,0,22,,,4.0,Teddy,Yud-Alef,51.78822460754719,31733.0,0.0,0.0,10.365112427854497,1990,30,900,Jerusalem,Ashdod
2010,2020-12-28,20:45,Regular Season,13,Hapoel Tel Aviv,Maccabi Tel Aviv,14,2,Hapoel Tel Aviv,0,4,Liran Liany,Bloomfield,0.0,2020,1,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 13 - Hapoel Tel Aviv,2020 - Regular Season - 13 - Maccabi Tel Aviv,0,9,,,14.0,0,23,,,3.0,Bloomfield,Bloomfield,0.0,29400.0,0.0,0.0,10.288749953326773,1962,58,3364,Tel Aviv,Tel Aviv
2011,2021-01-02,15:00,Regular Season,14,Hapoel Tel Aviv,Hapoel Kfar Saba,14,13,Hapoel Tel Aviv,1,1,David Fucsman,Bloomfield,0.0,2020,0,0,1,0,0,0,0,0,0,0,0,1,2020 - Regular Season - 14 - Hapoel Tel Aviv,2020 - Regular Season - 14 - Hapoel Kfar Saba,0,10,,,14.0,0,13,,,13.0,Bloomfield,HaMoshava,11.407364209149236,29400.0,0.0,0.0,10.288749953326773,1962,59,3481,Tel Aviv,Petah Tikva
2012,2021-01-02,17:20,Regular Season,14,Maccabi Haifa,Hapoel Hadera,1,12,Hapoel Hadera,1,0,Eitan Shmuelevic,Sammy Ofer,0.0,2020,0,0,0,0,1,0,0,0,0,0,0,1,2020 - Regular Season - 14 - Maccabi Haifa,2020 - Regular Season - 14 - Hapoel Hadera,0,34,,,1.0,0,14,,,10.0,Sammy Ofer,Netanya,55.00741285608684,30858.0,0.0,0.0,10.337151315002972,2014,7,49,Haifa,Netanya
2013,2021-01-02,19:15,Regular Season,14,Maccabi Netanya,Hapoel Beer Sheva,8,3,Maccabi Netanya,0,1,Eli Hacmon,Netanya,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 14 - Maccabi Netanya,2020 - Regular Season - 14 - Hapoel Beer Sheva,0,17,,,8.0,0,23,,,5.0,Netanya,Turner,113.49021676171931,13800.0,0.0,0.0,9.532423871145296,2012,9,81,Netanya,Be'er Sheva
2014,2021-01-02,20:00,Regular Season,14,Beitar Jerusalem,Hapoel Haifa,10,7,Beitar Jerusalem,3,3,Liran Liany,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 14 - Beitar Jerusalem,2020 - Regular Season - 14 - Hapoel Haifa,0,15,,,11.0,0,19,,,7.0,Teddy,Sammy Ofer,116.4007000708512,31733.0,0.0,0.0,10.365112427854497,1990,31,961,Jerusalem,Haifa
2015,2021-01-03,19:00,Regular Season,14,Bnei Yehuda Tel Aviv,Ihud Bnei Sakhnin,11,9,Bnei Yehuda Tel Aviv,1,1,Roi Reinshreiber,Bloomfield,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,1,2020 - Regular Season - 14 - Bnei Yehuda Tel Aviv,2020 - Regular Season - 14 - Ihud Bnei Sakhnin,0,15,,,12.0,0,16,,,9.0,Bloomfield,Doha,104.08872372945213,29400.0,0.0,0.0,10.288749953326773,1962,59,3481,Tel Aviv,Sakhnin
2016,2021-01-04,20:45,Regular Season,14,Maccabi Petah Tikva,Maccabi Tel Aviv,4,2,Maccabi Petah Tikva,0,1,Gal Leibovitz,HaMoshava,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,1,2020 - Regular Season - 14 - Maccabi Petah Tikva,2020 - Regular Season - 14 - Maccabi Tel Aviv,0,23,,,3.0,0,26,,,2.0,HaMoshava,Bloomfield,11.407364209149236,11500.0,0.0,0.0,9.350102314351341,2011,10,100,Petah Tikva,Tel Aviv
2017,2021-02-18,19:00,Regular Season,14,Ironi Kiryat Shmona,FC Ashdod,6,5,Ironi Kiryat Shmona,2,1,Shalom Ben Avraham,Kiryat Shmona Municipal,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,2020 - Regular Season - 14 - Ironi Kiryat Shmona,2020 - Regular Season - 14 - FC Ashdod,0,21,,,6.0,0,22,,,4.0,Kiryat Shmona Municipal,Yud-Alef,177.81548695417501,5300.0,0.0,0.0,8.575462099540212,1989,32,1024,Kiryat Shmona,Ashdod
2018,2021-01-05,19:00,Regular Season,15,Hapoel Haifa,Ironi Kiryat Shmona,8,5,Hapoel Haifa,0,2,Orel Grinfeld,Sammy Ofer,0.0,2020,0,0,0,0,0,0,1,0,0,0,0,0,2020 - Regular Season - 15 - Hapoel Haifa,2020 - Regular Season - 15 - Ironi Kiryat Shmona,0,19,,,7.0,0,24,,,6.0,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,30858.0,0.0,0.0,10.337151315002972,2014,7,49,Haifa,Kiryat Shmona
2019,2021-01-05,20:45,Regular Season,15,Hapoel Beer Sheva,Maccabi Haifa,4,1,Hapoel Beer Sheva,1,1,Igal Frid,Teddy,0.0,2020,0,0,0,0,0,0,0,1,0,0,0,0,2020 - Regular Season - 15 - Hapoel Beer Sheva,2020 - Regular Season - 15 - Maccabi Haifa,0,24,,,3.0,0,35,,,1.0,Turner,Sammy Ofer,168.30925295298871,31733.0,0.0,0.0,10.365112427854497,1990,31,961,Be'er Sheva,Haifa
