,gameID,referee,date,timestamp,KOT,second,venueID,stadiums,city,leagueID,leagueName,country,logo,flag,season,round,homeTeamID,homeTeamName,homeTeamLogo,homeWinner,awayTeamID,awayTeamName,awayTeamLogo,awayWinner,homeGoals,awayGoals,homeHalfTimeScore,awayhomeHalfTimeScore,homeFullTimeScore,awayFullTimeScore,awayExtraTimeScore,awayPenaltyTimeScore
406,179855,None,2017-12-30T18:30:00+00:00,1514658600,1514658600,1514662200,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 16,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,TRUE,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,FALSE,1,0,0,0,1,0,None,None
407,179856,None,2017-12-31T17:00:00+00:00,1514739600,1514739600,1514743200,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 16,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,FALSE,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,TRUE,1,2,1,0,1,2,None,None
408,179857,None,2017-12-31T18:15:00+00:00,1514744100,1514744100,1514747700,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 16,4484,Hapoel Ashkelon,https://media-5.api-sports.io/football/teams/4484.png,FALSE,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,TRUE,0,1,0,0,0,1,None,None
409,179858,None,2018-01-01T19:00:00+00:00,1514833200,1514833200,1514836800,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 16,4481,Bnei Sakhnin,https://media-6.api-sports.io/football/teams/4481.png,FALSE,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,TRUE,0,1,0,0,0,1,None,None
410,179859,None,2018-01-08T17:00:00+00:00,1515430800,1515430800,1515434400,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,FALSE,4481,Bnei Sakhnin,https://media-1.api-sports.io/football/teams/4481.png,TRUE,1,2,0,1,1,2,None,None
411,179860,None,2018-01-08T17:00:00+00:00,1515430800,1515430800,1515434400,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,4482,Hapoel Acre,https://media-5.api-sports.io/football/teams/4482.png,FALSE,4484,Hapoel Ashkelon,https://media-2.api-sports.io/football/teams/4484.png,TRUE,0,1,0,0,0,1,None,None
412,179861,None,2018-01-08T18:30:00+00:00,1515436200,1515436200,1515439800,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,FALSE,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,TRUE,0,2,0,1,0,2,None,None
413,179862,None,2018-01-09T17:00:00+00:00,1515517200,1515517200,1515520800,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,TRUE,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,FALSE,2,0,0,0,2,0,None,None
414,179863,None,2018-01-09T18:00:00+00:00,1515520800,1515520800,1515524400,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,563,Hapoel Beer Sheva,https://media-1.api-sports.io/football/teams/563.png,None,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,0,0,0,0,0,0,None,None
415,179864,None,2018-01-09T19:00:00+00:00,1515524400,1515524400,1515528000,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,TRUE,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,FALSE,3,0,0,0,3,0,None,None
416,179865,None,2018-01-10T18:30:00+00:00,1515609000,1515609000,1515612600,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 17,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,FALSE,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,TRUE,0,3,0,1,0,3,None,None
417,179866,None,2018-01-13T14:00:00+00:00,1515852000,1515852000,1515855600,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,TRUE,4482,Hapoel Acre,https://media-2.api-sports.io/football/teams/4482.png,FALSE,2,1,0,1,2,1,None,None
418,179867,None,2018-01-13T16:00:00+00:00,1515859200,1515859200,1515862800,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4481,Bnei Sakhnin,https://media-1.api-sports.io/football/teams/4481.png,FALSE,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,TRUE,0,2,0,1,0,2,None,None
419,179868,None,2018-01-13T16:15:00+00:00,1515860100,1515860100,1515863700,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,None,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,None,2,2,1,0,2,2,None,None
420,179869,None,2018-01-13T18:30:00+00:00,1515868200,1515868200,1515871800,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4510,Ironi Kiryat Shmona,https://media-6.api-sports.io/football/teams/4510.png,None,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,None,1,1,1,1,1,1,None,None
421,179870,None,2018-01-14T17:00:00+00:00,1515949200,1515949200,1515952800,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4484,Hapoel Ashkelon,https://media-5.api-sports.io/football/teams/4484.png,FALSE,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,TRUE,0,1,0,1,0,1,None,None
422,179871,None,2018-01-14T18:30:00+00:00,1515954600,1515954600,1515958200,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,None,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,None,1,1,0,1,1,1,None,None
423,179872,None,2018-01-15T19:00:00+00:00,1516042800,1516042800,1516046400,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 18,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,FALSE,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,TRUE,1,3,0,1,1,3,None,None
424,179873,None,2018-01-20T14:00:00+00:00,1516456800,1516456800,1516460400,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,FALSE,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,TRUE,0,2,0,0,0,2,None,None
425,179874,None,2018-01-20T16:00:00+00:00,1516464000,1516464000,1516467600,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,4509,Hapoel Ra'anana,https://media-5.api-sports.io/football/teams/4509.png,None,4508,Bnei Yehuda,https://media-1.api-sports.io/football/teams/4508.png,None,1,1,1,1,1,1,None,None
426,179875,None,2018-01-20T16:15:00+00:00,1516464900,1516464900,1516468500,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,None,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,None,0,0,0,0,0,0,None,None
427,179876,None,2018-01-20T18:30:00+00:00,1516473000,1516473000,1516476600,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,4482,Hapoel Acre,https://media-5.api-sports.io/football/teams/4482.png,FALSE,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,TRUE,0,1,0,0,0,1,None,None
428,179877,None,2018-01-21T17:00:00+00:00,1516554000,1516554000,1516557600,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,4495,Maccabi Petah Tikva,https://media-5.api-sports.io/football/teams/4495.png,None,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,None,1,1,0,0,1,1,None,None
429,179878,None,2018-01-21T18:30:00+00:00,1516559400,1516559400,1516563000,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,TRUE,4484,Hapoel Ashkelon,https://media-6.api-sports.io/football/teams/4484.png,FALSE,3,1,1,1,3,1,None,None
430,179879,None,2018-01-22T19:00:00+00:00,1516647600,1516647600,1516651200,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 19,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,TRUE,4481,Bnei Sakhnin,https://media-1.api-sports.io/football/teams/4481.png,FALSE,4,2,1,2,4,2,None,None
431,179880,None,2018-01-27T14:00:00+00:00,1517061600,1517061600,1517065200,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4482,Hapoel Acre,https://media-6.api-sports.io/football/teams/4482.png,FALSE,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,TRUE,0,1,0,0,0,1,None,None
432,179881,None,2018-01-27T16:00:00+00:00,1517068800,1517068800,1517072400,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4484,Hapoel Ashkelon,https://media-4.api-sports.io/football/teams/4484.png,FALSE,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,TRUE,1,2,1,1,1,2,None,None
433,179882,None,2018-01-27T16:15:00+00:00,1517069700,1517069700,1517073300,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,None,4495,Maccabi Petah Tikva,https://media-2.api-sports.io/football/teams/4495.png,None,1,1,1,1,1,1,None,None
434,179883,None,2018-01-27T18:30:00+00:00,1517077800,1517077800,1517081400,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,TRUE,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,FALSE,3,1,1,1,3,1,None,None
435,179884,None,2018-01-28T17:00:00+00:00,1517158800,1517158800,1517162400,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4481,Bnei Sakhnin,https://media-1.api-sports.io/football/teams/4481.png,FALSE,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,TRUE,1,2,0,1,1,2,None,None
436,179885,None,2018-01-28T18:30:00+00:00,1517164200,1517164200,1517167800,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4508,Bnei Yehuda,https://media-1.api-sports.io/football/teams/4508.png,None,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,None,0,0,0,0,0,0,None,None
437,179886,None,2018-01-29T19:00:00+00:00,1517252400,1517252400,1517256000,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 20,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,TRUE,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,FALSE,2,1,2,0,2,1,None,None
438,179887,None,2018-02-03T14:00:00+00:00,1517666400,1517666400,1517670000,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,TRUE,4481,Bnei Sakhnin,https://media-4.api-sports.io/football/teams/4481.png,FALSE,1,0,0,0,1,0,None,None
439,179888,None,2018-02-03T16:00:00+00:00,1517673600,1517673600,1517677200,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,FALSE,4482,Hapoel Acre,https://media-6.api-sports.io/football/teams/4482.png,TRUE,0,1,0,0,0,1,None,None
440,179889,None,2018-02-03T16:15:00+00:00,1517674500,1517674500,1517678100,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,FALSE,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,TRUE,1,2,0,0,1,2,None,None
441,179890,None,2018-02-03T18:30:00+00:00,1517682600,1517682600,1517686200,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,TRUE,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,FALSE,3,1,1,1,3,1,None,None
442,179891,None,2018-02-04T17:30:00+00:00,1517765400,1517765400,1517769000,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,None,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,None,1,1,1,0,1,1,None,None
443,179892,None,2018-02-04T19:00:00+00:00,1517770800,1517770800,1517774400,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,TRUE,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,FALSE,1,0,0,0,1,0,None,None
444,179893,None,2018-02-05T18:00:00+00:00,1517853600,1517853600,1517857200,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 21,4495,Maccabi Petah Tikva,https://media-6.api-sports.io/football/teams/4495.png,TRUE,4484,Hapoel Ashkelon,https://media-2.api-sports.io/football/teams/4484.png,FALSE,3,0,0,0,3,0,None,None
445,179894,None,2018-02-10T14:00:00+00:00,1518271200,1518271200,1518274800,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,None,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,None,1,1,1,0,1,1,None,None
446,179895,None,2018-02-10T16:00:00+00:00,1518278400,1518278400,1518282000,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,TRUE,4495,Maccabi Petah Tikva,https://media-5.api-sports.io/football/teams/4495.png,FALSE,2,1,1,1,2,1,None,None
447,179896,None,2018-02-10T16:15:00+00:00,1518279300,1518279300,1518282900,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,TRUE,4510,Ironi Kiryat Shmona,https://media-5.api-sports.io/football/teams/4510.png,FALSE,4,0,0,0,4,0,None,None
448,179897,None,2018-02-10T18:30:00+00:00,1518287400,1518287400,1518291000,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4484,Hapoel Ashkelon,https://media-5.api-sports.io/football/teams/4484.png,FALSE,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,TRUE,1,3,0,0,1,3,None,None
449,179898,None,2018-02-11T17:00:00+00:00,1518368400,1518368400,1518372000,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,None,4481,Bnei Sakhnin,https://media-4.api-sports.io/football/teams/4481.png,None,1,1,1,0,1,1,None,None
450,179899,None,2018-02-11T18:15:00+00:00,1518372900,1518372900,1518376500,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,4482,Hapoel Acre,https://media-1.api-sports.io/football/teams/4482.png,FALSE,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,TRUE,0,2,0,0,0,2,None,None
451,179900,None,2018-02-12T19:00:00+00:00,1518462000,1518462000,1518465600,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 22,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,TRUE,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,FALSE,2,0,1,0,2,0,None,None
452,179901,None,2018-02-17T14:00:00+00:00,1518876000,1518876000,1518879600,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,604,Maccabi Tel Aviv,https://media-5.api-sports.io/football/teams/604.png,FALSE,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,TRUE,0,1,0,1,0,1,None,None
453,179902,None,2018-02-17T16:00:00+00:00,1518883200,1518883200,1518886800,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,TRUE,4482,Hapoel Acre,https://media-2.api-sports.io/football/teams/4482.png,FALSE,3,2,0,1,3,2,None,None
454,179903,None,2018-02-17T16:15:00+00:00,1518884100,1518884100,1518887700,None,Acre Municipal Stadium ('Akko (Accre)),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,4481,Bnei Sakhnin,https://media-6.api-sports.io/football/teams/4481.png,TRUE,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,FALSE,1,0,1,0,1,0,None,None
455,179904,None,2018-02-17T18:30:00+00:00,1518892200,1518892200,1518895800,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,TRUE,4495,Maccabi Petah Tikva,https://media-1.api-sports.io/football/teams/4495.png,FALSE,3,0,2,0,3,0,None,None
456,179905,None,2018-02-18T17:00:00+00:00,1518973200,1518973200,1518976800,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,TRUE,4484,Hapoel Ashkelon,https://media-6.api-sports.io/football/teams/4484.png,FALSE,1,0,0,0,1,0,None,None
457,179906,None,2018-02-18T18:30:00+00:00,1518978600,1518978600,1518982200,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,TRUE,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,FALSE,2,0,1,0,2,0,None,None
458,179907,None,2018-02-19T19:00:00+00:00,1519066800,1519066800,1519070400,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 23,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,TRUE,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,FALSE,2,0,0,0,2,0,None,None
459,179908,None,2018-02-24T14:00:00+00:00,1519480800,1519480800,1519484400,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 24,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,TRUE,4507,Ashdod,https://media-6.api-sports.io/football/teams/4507.png,FALSE,2,1,1,0,2,1,None,None
460,179909,None,2018-02-24T16:00:00+00:00,1519488000,1519488000,1519491600,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 24,4484,Hapoel Ashkelon,https://media-1.api-sports.io/football/teams/4484.png,FALSE,4481,Bnei Sakhnin,https://media-5.api-sports.io/football/teams/4481.png,TRUE,0,2,0,2,0,2,None,None
461,179910,None,2018-02-24T16:15:00+00:00,1519488900,1519488900,1519492500,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 24,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,FALSE,4505,Maccabi Netanya,https://media-4.api-sports.io/football/teams/4505.png,TRUE,1,2,1,2,1,2,None,None
462,179911,None,2018-02-24T18:30:00+00:00,1519497000,1519497000,1519500600,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 24,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,TRUE,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,FALSE,4,0,2,0,4,0,None,None
463,179912,None,2018-02-25T17:30:00+00:00,1519579800,1519579800,1519583400,None,National Stadium Ramat Gan (Ramat Gan),None,383,Ligat Ha'al,Israel,https://media-6.api-sports.io/football/leagues/383.png,https://media-4.api-sports.io/flags/il.svg,2017,Regular Season - 24,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,TRUE,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,FALSE,1,0,0,0,1,0,None,None
