,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
101,2022-12-24,18:00,2022,Regular Season,15,Sekzia Ness Ziona,Ness Ziona,FC Ashdod,Ashdod,Majed Rushrush,143,2,0,1,0,0,13,12,6,17,Sekzia Ness Ziona,9,6,False,False,False,True,False,False,False,False,0,0,0,0,1,15,,,0,17,,,HaMoshava,11500.0,0.012434782608695653,4.962844630259907,9.350102314351341,2011,11,121,HaMoshava,Yud-Alef,38.511796697791986,2022 - Regular Season - 15 - Sekzia Ness Ziona,2022 - Regular Season - 15 - FC Ashdod,5,Saturday
102,2022-12-24,19:30,2022,Regular Season,15,Hapoel Beer Sheva,Beer Sheva,Beitar Jerusalem,Jerusalem,Eitan Shmuelevic,14694,3,2,1,0,0,3,32,7,16,Beitar Jerusalem,3,8,False,False,False,False,True,False,False,False,0,0,0,0,0,35,,,0,16,,,Turner,16126.0,0.9111993054694283,9.595194526180222,9.688188155244967,2015,7,49,Turner,Teddy,65.81013503318253,2022 - Regular Season - 15 - Hapoel Beer Sheva,2022 - Regular Season - 15 - Beitar Jerusalem,5,Saturday
103,2022-12-25,20:15,2022,Regular Season,15,Ihud Bnei Sakhnin,Sakhnin,Hapoel Tel Aviv,Tel Aviv,Roi Reinshreiber,2200,1,1,0,0,1,8,15,10,14,Hapoel Tel Aviv,7,10,False,False,False,False,False,True,False,False,0,0,0,0,0,16,,,0,15,,,Doha,8500.0,0.25882352941176473,7.696212639346407,9.047821442478408,2006,16,256,Doha,Bloomfield,104.08872372945213,2022 - Regular Season - 15 - Ihud Bnei Sakhnin,2022 - Regular Season - 15 - Hapoel Tel Aviv,6,Sunday
104,2022-12-26,20:30,2022,Regular Season,15,Maccabi Netanya,Netanya,Maccabi Haifa,Haifa,Orel Grinfeld,11317,0,2,0,1,0,9,15,1,36,Maccabi Netanya,11,1,False,False,False,False,False,True,False,False,0,0,0,1,0,15,,,0,39,,,Netanya,13800.0,0.8200724637681159,9.334061298965942,9.532423871145296,2012,10,100,Netanya,Sammy Ofer,55.00741285608684,2022 - Regular Season - 15 - Maccabi Netanya,2022 - Regular Season - 15 - Maccabi Haifa,0,Monday
105,2022-12-31,15:00,2022,Regular Season,16,Beitar Jerusalem,Jerusalem,Sekzia Ness Ziona,Ness Ziona,Ohad Asulin,12081,3,2,1,0,0,8,16,9,15,Sekzia Ness Ziona,6,12,True,False,False,False,False,False,False,False,0,0,0,1,0,19,,,1,15,,,Teddy,31733.0,0.3807077805439133,9.399389249519563,10.365112427854497,1990,32,1024,Teddy,HaMoshava,49.83677550365053,2022 - Regular Season - 16 - Beitar Jerusalem,2022 - Regular Season - 16 - Sekzia Ness Ziona,5,Saturday
106,2022-12-31,17:30,2022,Regular Season,16,Hapoel Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Aviad Shiloah,7933,1,1,0,0,1,10,15,11,15,Maccabi Netanya,10,11,False,False,True,False,False,False,False,False,0,0,0,1,0,16,,,0,16,,,HaMoshava,11500.0,0.6898260869565217,8.978786553302003,9.350102314351341,2011,11,121,Bloomfield,Netanya,28.62028018889023,2022 - Regular Season - 16 - Hapoel Tel Aviv,2022 - Regular Season - 16 - Maccabi Netanya,5,Saturday
107,2022-12-31,18:00,2022,Regular Season,16,Ihud Bnei Sakhnin,Sakhnin,Hapoel Haifa,Haifa,Orel Grinfeld,1500,1,2,0,1,0,7,16,12,14,Hapoel Haifa,9,8,False,False,False,True,False,False,False,False,0,0,0,1,0,16,,,0,17,,,Doha,8500.0,0.17647058823529413,7.313220387090301,9.047821442478408,2006,16,256,Doha,Sammy Ofer,33.654959093171044,2022 - Regular Season - 16 - Ihud Bnei Sakhnin,2022 - Regular Season - 16 - Hapoel Haifa,5,Saturday
108,2022-12-31,19:10,2022,Regular Season,16,FC Ashdod,Ashdod,Hapoel Jerusalem,Jerusalem,Yoav Mizrahi,1208,1,1,0,0,1,6,17,4,25,FC Ashdod,7,4,False,False,False,False,True,False,False,False,0,0,0,1,0,18,,,0,26,,,Yud-Alef,7800.0,0.15487179487179487,7.0967213784947605,8.961879012677683,1966,56,3136,Yud-Alef,Teddy,51.78822460754719,2022 - Regular Season - 16 - FC Ashdod,2022 - Regular Season - 16 - Hapoel Jerusalem,5,Saturday
109,2022-12-31,19:30,2022,Regular Season,16,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Tel Aviv,Tel Aviv,Idan Leiba,4856,1,1,0,0,1,14,11,2,35,Ironi Kiryat Shmona,14,2,False,False,False,False,True,False,False,False,0,0,0,0,0,12,,,0,36,,,Kiryat Shmona Municipal,5300.0,0.9162264150943397,8.487970332739334,8.575462099540212,1989,33,1089,Kiryat Shmona Municipal,Bloomfield,149.2857438267817,2022 - Regular Season - 16 - Ironi Kiryat Shmona,2022 - Regular Season - 16 - Maccabi Tel Aviv,5,Saturday
110,2023-01-01,19:00,2022,Regular Season,16,Hapoel Hadera,Hadera,Maccabi Bnei Reineh,Reineh,Majed Rushrush,401,2,2,0,0,1,5,19,13,14,Maccabi Bnei Reineh,5,13,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,1,15,,,Netanya,13800.0,0.029057971014492753,5.993961427306569,9.532423871145296,2012,11,121,Netanya,Green,60.712232383898765,2022 - Regular Season - 16 - Hapoel Hadera,2022 - Regular Season - 16 - Maccabi Bnei Reineh,6,Sunday
111,2023-01-01,20:30,2022,Regular Season,16,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Roi Reinshreiber,29841,2,0,1,0,0,1,39,3,35,Hapoel Beer Sheva,1,3,False,False,False,False,False,True,False,False,0,0,0,1,0,42,,,0,35,,,Sammy Ofer,30858.0,0.9670425821504958,10.303638565820524,10.337151315002972,2014,9,81,Sammy Ofer,Turner,168.30925295298871,2022 - Regular Season - 16 - Maccabi Haifa,2022 - Regular Season - 16 - Hapoel Beer Sheva,6,Sunday
112,2023-01-07,15:00,2022,Regular Season,17,Maccabi Netanya,Netanya,Ihud Bnei Sakhnin,Sakhnin,Shalom Ben Avraham,5218,0,0,0,0,1,11,16,9,16,Maccabi Netanya,10,9,True,False,False,False,False,False,False,False,0,0,0,1,0,17,,,0,17,,,Netanya,13800.0,0.3781159420289855,8.559869465696673,9.532423871145296,2012,11,121,Netanya,Doha,76.03997589403676,2022 - Regular Season - 17 - Maccabi Netanya,2022 - Regular Season - 17 - Ihud Bnei Sakhnin,5,Saturday
113,2023-01-07,17:30,2022,Regular Season,17,Maccabi Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Nael Odeh,21824,3,0,1,0,0,2,36,7,18,FC Ashdod,2,8,False,False,True,False,False,False,False,False,0,0,0,1,0,39,,,0,18,,,Bloomfield,29400.0,0.742312925170068,9.990765560643188,10.288749953326773,1962,61,3721,Bloomfield,Yud-Alef,28.811916682556806,2022 - Regular Season - 17 - Maccabi Tel Aviv,2022 - Regular Season - 17 - FC Ashdod,5,Saturday
114,2023-01-07,18:00,2022,Regular Season,17,Hapoel Haifa,Haifa,Hapoel Hadera,Hadera,Igal Frid,1780,3,0,1,0,0,8,17,5,20,Hapoel Haifa,5,7,False,False,False,True,False,False,False,False,0,0,0,1,0,20,,,0,20,,,Sammy Ofer,30858.0,0.05768358286343898,7.484368643286131,10.337151315002972,2014,9,81,Sammy Ofer,Netanya,55.00741285608684,2022 - Regular Season - 17 - Hapoel Haifa,2022 - Regular Season - 17 - Hapoel Hadera,5,Saturday
115,2023-01-07,19:30,2022,Regular Season,17,Hapoel Jerusalem,Jerusalem,Beitar Jerusalem,Jerusalem,Orel Grinfeld,15465,1,1,0,0,1,4,26,6,19,Beitar Jerusalem,4,6,False,False,False,False,True,False,False,False,1,0,0,1,0,27,,,0,20,,,Teddy,31733.0,0.4873475561718085,9.64633468511917,10.365112427854497,1990,33,1089,Teddy,Teddy,0.0,2022 - Regular Season - 17 - Hapoel Jerusalem,2022 - Regular Season - 17 - Beitar Jerusalem,5,Saturday
116,2023-01-08,19:00,2022,Regular Season,17,Maccabi Bnei Reineh,Reineh,Ironi Kiryat Shmona,Kiryat Shmona,Aviad Shiloah,0,0,1,0,1,0,13,15,14,12,Ironi Kiryat Shmona,14,12,False,False,False,False,True,False,False,False,0,0,0,1,1,15,,,0,15,,,Green,5200.0,0.0,0.0,8.556413904569519,1965,58,3364,Green,Kiryat Shmona Municipal,62.57628296859898,2022 - Regular Season - 17 - Maccabi Bnei Reineh,2022 - Regular Season - 17 - Ironi Kiryat Shmona,6,Sunday
117,2023-01-08,20:15,2022,Regular Season,17,Sekzia Ness Ziona,Ness Ziona,Maccabi Haifa,Haifa,Snir Levi,10358,0,2,0,1,0,12,15,1,42,Sekzia Ness Ziona,13,1,False,False,False,False,False,True,False,False,0,0,0,1,1,15,,,0,45,,,HaMoshava,11500.0,0.900695652173913,9.245514446983837,9.350102314351341,2011,12,144,HaMoshava,Sammy Ofer,75.84154503558618,2022 - Regular Season - 17 - Sekzia Ness Ziona,2022 - Regular Season - 17 - Maccabi Haifa,6,Sunday
118,2023-01-09,19:30,2022,Regular Season,17,Hapoel Beer Sheva,Beer Sheva,Hapoel Tel Aviv,Tel Aviv,Idan Leiba,14721,6,0,1,0,0,3,35,10,16,Hapoel Tel Aviv,3,11,False,False,False,False,True,False,False,False,0,0,0,0,0,38,,,0,16,,,Turner,16126.0,0.9128736202406053,9.597030324758013,9.688188155244967,2015,8,64,Turner,Bloomfield,86.29874526368715,2022 - Regular Season - 17 - Hapoel Beer Sheva,2022 - Regular Season - 17 - Hapoel Tel Aviv,0,Monday
119,2023-01-14,15:00,2022,Regular Season,18,Hapoel Tel Aviv,Tel Aviv,Sekzia Ness Ziona,Ness Ziona,Igal Frid,7400,1,1,0,0,1,11,16,13,15,Sekzia Ness Ziona,11,13,True,False,False,False,False,False,False,False,0,0,0,1,0,17,,,1,16,,,Bloomfield,29400.0,0.25170068027210885,8.909235279192261,10.288749953326773,1962,61,3721,Bloomfield,HaMoshava,11.407364209149236,2022 - Regular Season - 18 - Hapoel Tel Aviv,2022 - Regular Season - 18 - Sekzia Ness Ziona,5,Saturday
120,2023-01-14,17:30,2022,Regular Season,18,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Hadera,Hadera,Gal Levi,772,2,2,0,0,1,12,15,7,20,Ironi Kiryat Shmona,12,7,False,False,True,False,False,False,False,False,0,0,0,1,0,16,,,0,21,,,Kiryat Shmona Municipal,5300.0,0.14566037735849058,6.648984550024776,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,Netanya,121.28583945619715,2022 - Regular Season - 18 - Ironi Kiryat Shmona,2022 - Regular Season - 18 - Hapoel Hadera,5,Saturday
121,2023-01-14,18:00,2022,Regular Season,18,FC Ashdod,Ashdod,Maccabi Bnei Reineh,Reineh,David Fucsman,625,3,0,1,0,0,8,18,14,15,Maccabi Bnei Reineh,5,14,False,False,False,True,False,False,False,False,0,0,0,1,0,21,,,1,15,,,Yud-Alef,7800.0,0.08012820512820513,6.437751649736401,8.961879012677683,1966,57,3249,Yud-Alef,Green,115.81087389929358,2022 - Regular Season - 18 - FC Ashdod,2022 - Regular Season - 18 - Maccabi Bnei Reineh,5,Saturday
122,2023-01-14,19:00,2022,Regular Season,18,Maccabi Netanya,Netanya,Hapoel Haifa,Haifa,Niv Steif,4076,1,0,1,0,0,10,17,5,20,Maccabi Netanya,9,8,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,0,20,,,Netanya,13800.0,0.29536231884057973,8.312871394342615,9.532423871145296,2012,11,121,Netanya,Sammy Ofer,55.00741285608684,2022 - Regular Season - 18 - Maccabi Netanya,2022 - Regular Season - 18 - Hapoel Haifa,5,Saturday
123,2023-01-15,20:15,2022,Regular Season,18,Maccabi Haifa,Haifa,Hapoel Jerusalem,Jerusalem,Shalom Ben Avraham,27854,2,1,1,0,0,1,45,4,27,Hapoel Jerusalem,1,4,False,False,False,False,False,True,False,False,0,0,0,1,0,48,,,0,27,,,Sammy Ofer,30858.0,0.9026508522911401,10.234731861613037,10.337151315002972,2014,9,81,Sammy Ofer,Teddy,116.4007000708512,2022 - Regular Season - 18 - Maccabi Haifa,2022 - Regular Season - 18 - Hapoel Jerusalem,6,Sunday
124,2023-01-16,20:30,2022,Regular Season,18,Beitar Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Gal Leibovitz,23000,2,2,0,0,1,6,20,2,39,Beitar Jerusalem,6,3,False,False,False,False,False,True,False,False,0,0,0,1,0,21,,,0,40,,,Teddy,31733.0,0.7247975293858129,10.043249494911286,10.365112427854497,1990,33,1089,Teddy,Bloomfield,52.53896813753319,2022 - Regular Season - 18 - Beitar Jerusalem,2022 - Regular Season - 18 - Maccabi Tel Aviv,0,Monday
125,2023-02-08,19:45,2022,Regular Season,18,Ihud Bnei Sakhnin,Sakhnin,Hapoel Beer Sheva,Beer Sheva,Aviad Shiloah,2000,0,1,0,1,0,9,17,3,38,Ihud Bnei Sakhnin,10,2,False,False,False,False,True,False,False,False,0,0,0,0,0,17,,,0,41,,,Doha,8500.0,0.23529411764705882,7.600902459542082,9.047821442478408,2006,17,289,Doha,Turner,183.6453632547279,2022 - Regular Season - 18 - Ihud Bnei Sakhnin,2022 - Regular Season - 18 - Hapoel Beer Sheva,2,Wednesday
126,2023-01-21,15:00,2022,Regular Season,19,Hapoel Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Aviad Shiloah,4739,0,0,0,0,1,4,27,11,17,Hapoel Tel Aviv,4,11,True,False,False,False,False,False,False,False,0,0,0,1,0,28,,,0,18,,,Teddy,31733.0,0.1493398039895377,8.463581421967588,10.365112427854497,1990,33,1089,Teddy,Bloomfield,52.53896813753319,2022 - Regular Season - 19 - Hapoel Jerusalem,2022 - Regular Season - 19 - Hapoel Tel Aviv,5,Saturday
127,2023-01-21,17:30,2022,Regular Season,19,Hapoel Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Yoav Mizrahi,2250,1,0,1,0,0,8,20,12,16,Ironi Kiryat Shmona,7,13,False,False,True,False,False,False,False,False,0,0,0,1,0,23,,,0,16,,,Sammy Ofer,30858.0,0.072914641259965,7.718685495198466,10.337151315002972,2014,9,81,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2022 - Regular Season - 19 - Hapoel Haifa,2022 - Regular Season - 19 - Ironi Kiryat Shmona,5,Saturday
128,2023-01-21,18:00,2022,Regular Season,19,Hapoel Hadera,Hadera,FC Ashdod,Ashdod,Ohad Asulin,1062,0,2,0,1,0,7,21,5,21,Hapoel Hadera,9,5,False,False,False,True,False,False,False,False,0,0,0,1,0,21,,,0,24,,,Netanya,13800.0,0.07695652173913044,6.967909201801884,9.532423871145296,2012,11,121,Netanya,Yud-Alef,57.423522530876554,2022 - Regular Season - 19 - Hapoel Hadera,2022 - Regular Season - 19 - FC Ashdod,5,Saturday
129,2023-01-21,18:00,2022,Regular Season,19,Sekzia Ness Ziona,Ness Ziona,Ihud Bnei Sakhnin,Sakhnin,Niv Steif,350,0,0,0,0,1,13,16,10,17,Sekzia Ness Ziona,12,10,False,False,False,True,False,False,False,False,0,0,0,1,1,17,,,0,18,,,HaMoshava,11500.0,0.030434782608695653,5.857933154483459,9.350102314351341,2011,12,144,HaMoshava,Doha,94.3286993494961,2022 - Regular Season - 19 - Sekzia Ness Ziona,2022 - Regular Season - 19 - Ihud Bnei Sakhnin,5,Saturday
130,2023-01-21,19:30,2022,Regular Season,19,Maccabi Bnei Reineh,Reineh,Beitar Jerusalem,Jerusalem,Snir Levi,2304,0,2,0,1,0,14,15,6,21,Maccabi Bnei Reineh,14,6,False,False,False,False,True,False,False,False,0,0,0,1,1,15,,,0,24,,,Green,5200.0,0.4430769230769231,7.742402021815782,8.556413904569519,1965,58,3364,Green,Teddy,104.7171302011535,2022 - Regular Season - 19 - Maccabi Bnei Reineh,2022 - Regular Season - 19 - Beitar Jerusalem,5,Saturday
131,2023-01-22,20:15,2022,Regular Season,19,Hapoel Beer Sheva,Beer Sheva,Maccabi Netanya,Netanya,Igal Frid,12428,2,2,0,0,1,2,41,9,20,Maccabi Netanya,3,8,False,False,False,False,False,True,False,False,0,0,0,1,0,42,,,0,21,,,Turner,16126.0,0.7706808880069453,9.427707270512938,9.688188155244967,2015,8,64,Turner,Netanya,113.49021676171931,2022 - Regular Season - 19 - Hapoel Beer Sheva,2022 - Regular Season - 19 - Maccabi Netanya,6,Sunday
132,2023-01-23,20:30,2022,Regular Season,19,Maccabi Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Orel Grinfeld,27279,3,0,1,0,0,3,40,1,48,Maccabi Tel Aviv,2,1,False,False,False,False,False,True,False,False,0,0,0,1,0,43,,,0,48,,,Bloomfield,29400.0,0.9278571428571428,10.213872454394023,10.288749953326773,1962,61,3721,Bloomfield,Sammy Ofer,83.34157294325398,2022 - Regular Season - 19 - Maccabi Tel Aviv,2022 - Regular Season - 19 - Maccabi Haifa,0,Monday
133,2023-01-28,15:00,2022,Regular Season,20,Maccabi Haifa,Haifa,Maccabi Bnei Reineh,Reineh,Igal Frid,24753,0,0,0,0,1,1,48,14,15,Maccabi Bnei Reineh,1,14,True,False,False,False,False,False,False,False,0,0,0,1,0,49,,,1,16,,,Sammy Ofer,30858.0,0.802158273381295,10.116701972772454,10.337151315002972,2014,9,81,Sammy Ofer,Green,34.05359535341185,2022 - Regular Season - 20 - Maccabi Haifa,2022 - Regular Season - 20 - Maccabi Bnei Reineh,5,Saturday
134,2023-01-28,17:30,2022,Regular Season,20,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Niv Steif,1373,1,1,0,0,1,5,24,13,16,Ironi Kiryat Shmona,5,12,False,False,True,False,False,False,False,False,0,0,0,1,0,25,,,0,17,,,Yud-Alef,7800.0,0.17602564102564103,7.224753405767971,8.961879012677683,1966,57,3249,Yud-Alef,Kiryat Shmona Municipal,177.81548695417501,2022 - Regular Season - 20 - FC Ashdod,2022 - Regular Season - 20 - Ironi Kiryat Shmona,5,Saturday
135,2023-01-28,18:00,2022,Regular Season,20,Maccabi Netanya,Netanya,Sekzia Ness Ziona,Ness Ziona,Majed Rushrush,5370,3,0,1,0,0,8,21,12,17,Sekzia Ness Ziona,7,13,False,False,False,True,False,False,False,False,0,0,0,1,0,24,,,1,17,,,Netanya,13800.0,0.38913043478260867,8.58858318750291,9.532423871145296,2012,11,121,Netanya,HaMoshava,21.068620422647992,2022 - Regular Season - 20 - Maccabi Netanya,2022 - Regular Season - 20 - Sekzia Ness Ziona,5,Saturday
136,2023-01-28,19:30,2022,Regular Season,20,Beitar Jerusalem,Jerusalem,Hapoel Hadera,Hadera,Roi Reinshreiber,8000,0,2,0,1,0,6,24,9,21,Hapoel Hadera,6,8,False,False,False,False,True,False,False,False,0,0,0,1,0,24,,,0,24,,,HaMoshava,11500.0,0.6956521739130435,8.987196820661973,9.350102314351341,2011,12,144,Teddy,Netanya,67.68303794070863,2022 - Regular Season - 20 - Beitar Jerusalem,2022 - Regular Season - 20 - Hapoel Hadera,5,Saturday
137,2023-01-28,20:00,2022,Regular Season,20,Hapoel Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Snir Levi,21850,0,0,0,0,1,11,18,2,43,Hapoel Tel Aviv,11,3,False,False,False,False,False,True,False,False,1,0,0,1,0,19,,,0,44,,,Bloomfield,29400.0,0.7431972789115646,9.991956200523736,10.288749953326773,1962,61,3721,Bloomfield,Bloomfield,0.0,2022 - Regular Season - 20 - Hapoel Tel Aviv,2022 - Regular Season - 20 - Maccabi Tel Aviv,5,Saturday
138,2023-01-29,20:15,2022,Regular Season,20,Hapoel Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Nael Odeh,3370,0,1,0,1,0,7,23,3,42,Hapoel Haifa,9,2,False,False,False,False,False,True,False,False,0,0,0,1,0,23,,,0,45,,,Sammy Ofer,30858.0,0.10920992935381424,8.122668023346407,10.337151315002972,2014,9,81,Sammy Ofer,Turner,168.30925295298871,2022 - Regular Season - 20 - Hapoel Haifa,2022 - Regular Season - 20 - Hapoel Beer Sheva,6,Sunday
139,2023-01-30,20:00,2022,Regular Season,20,Ihud Bnei Sakhnin,Sakhnin,Hapoel Jerusalem,Jerusalem,Gal Levi,1300,2,1,1,0,0,10,18,4,28,Ihud Bnei Sakhnin,10,4,False,False,False,False,False,True,False,False,0,0,0,0,0,21,,,0,28,,,Doha,8500.0,0.15294117647058825,7.170119543449628,9.047821442478408,2006,17,289,Doha,Teddy,124.2265572489955,2022 - Regular Season - 20 - Ihud Bnei Sakhnin,2022 - Regular Season - 20 - Hapoel Jerusalem,0,Monday
140,2023-02-04,15:00,2022,Regular Season,21,Sekzia Ness Ziona,Ness Ziona,Hapoel Beer Sheva,Beer Sheva,Idan Leiba,2887,0,1,0,1,0,13,17,2,45,Sekzia Ness Ziona,13,2,True,False,False,False,False,False,False,False,0,0,0,1,1,17,,,0,48,,,HaMoshava,11500.0,0.2510434782608696,7.967973179662935,9.350102314351341,2011,12,144,HaMoshava,Turner,92.49370355690822,2022 - Regular Season - 21 - Sekzia Ness Ziona,2022 - Regular Season - 21 - Hapoel Beer Sheva,5,Saturday
141,2023-02-04,17:30,2022,Regular Season,21,Maccabi Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Igal Frid,18190,1,1,0,0,1,3,44,10,21,Ihud Bnei Sakhnin,3,10,False,False,True,False,False,False,False,False,0,0,0,1,0,45,,,0,22,,,Bloomfield,29400.0,0.6187074829931973,9.808627271512169,10.288749953326773,1962,61,3721,Bloomfield,Doha,104.08872372945213,2022 - Regular Season - 21 - Maccabi Tel Aviv,2022 - Regular Season - 21 - Ihud Bnei Sakhnin,5,Saturday
142,2023-02-04,18:00,2022,Regular Season,21,Hapoel Haifa,Haifa,FC Ashdod,Ashdod,Eitan Shmuelevic,2250,1,1,0,0,1,9,23,5,25,Hapoel Haifa,9,7,False,False,False,True,False,False,False,False,0,0,0,1,0,24,,,0,26,,,Sammy Ofer,30858.0,0.072914641259965,7.718685495198466,10.337151315002972,2014,9,81,Sammy Ofer,Yud-Alef,111.91424626881171,2022 - Regular Season - 21 - Hapoel Haifa,2022 - Regular Season - 21 - FC Ashdod,5,Saturday
143,2023-02-04,18:00,2022,Regular Season,21,Hapoel Jerusalem,Jerusalem,Maccabi Netanya,Netanya,Roi Reinshreiber,1757,0,2,0,1,0,4,28,7,24,Maccabi Netanya,4,6,False,False,False,True,False,False,False,False,0,0,0,1,0,28,,,0,27,,,Teddy,31733.0,0.05536822865786405,7.471363088187097,10.365112427854497,1990,33,1089,Teddy,Netanya,67.68303794070863,2022 - Regular Season - 21 - Hapoel Jerusalem,2022 - Regular Season - 21 - Maccabi Netanya,5,Saturday
144,2023-02-04,19:30,2022,Regular Season,21,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Nael Odeh,2700,0,3,0,1,0,12,17,6,24,Ironi Kiryat Shmona,12,5,False,False,False,False,True,False,False,False,0,0,0,1,0,17,,,0,27,,,Kiryat Shmona Municipal,5300.0,0.5094339622641509,7.90100705199242,8.575462099540212,1989,34,1156,Kiryat Shmona Municipal,Teddy,165.58462476147065,2022 - Regular Season - 21 - Ironi Kiryat Shmona,2022 - Regular Season - 21 - Beitar Jerusalem,5,Saturday
145,2023-02-05,20:15,2022,Regular Season,21,Maccabi Bnei Reineh,Reineh,Hapoel Tel Aviv,Tel Aviv,Shalom Ben Avraham,2355,1,1,0,0,1,14,16,11,19,Maccabi Bnei Reineh,14,11,False,False,False,False,False,True,False,False,0,0,0,1,1,17,,,0,20,,,Netanya,13800.0,0.17065217391304346,7.764296006450518,9.532423871145296,2012,11,121,Green,Bloomfield,87.66565729273792,2022 - Regular Season - 21 - Maccabi Bnei Reineh,2022 - Regular Season - 21 - Hapoel Tel Aviv,6,Sunday
146,2023-02-08,20:30,2022,Regular Season,21,Hapoel Hadera,Hadera,Maccabi Haifa,Haifa,Gal Leibovitz,8800,1,1,0,0,1,8,24,1,49,Hapoel Hadera,8,1,False,False,False,False,False,True,False,False,0,0,0,1,0,25,,,0,50,,,Netanya,13800.0,0.6376811594202898,9.082507000466299,9.532423871145296,2012,11,121,Netanya,Sammy Ofer,55.00741285608684,2022 - Regular Season - 21 - Hapoel Hadera,2022 - Regular Season - 21 - Maccabi Haifa,2,Wednesday
147,2023-02-11,15:00,2022,Regular Season,22,Beitar Jerusalem,Jerusalem,FC Ashdod,Ashdod,Idan Leiba,16000,2,1,1,0,0,5,27,7,26,FC Ashdod,4,8,True,False,False,False,False,False,False,False,0,0,0,1,0,30,,,0,26,,,Teddy,31733.0,0.5042069769640437,9.680344001221918,10.365112427854497,1990,33,1089,Teddy,Yud-Alef,51.78822460754719,2022 - Regular Season - 22 - Beitar Jerusalem,2022 - Regular Season - 22 - FC Ashdod,5,Saturday
148,2023-02-11,17:30,2022,Regular Season,22,Hapoel Beer Sheva,Beer Sheva,Hapoel Jerusalem,Jerusalem,Orel Grinfeld,14746,0,0,0,0,1,2,48,4,28,Hapoel Jerusalem,2,6,False,False,True,False,False,False,False,False,0,0,0,1,0,49,,,0,29,,,Turner,16126.0,0.9144239116953987,9.598727138549595,9.688188155244967,2015,8,64,Turner,Teddy,65.81013503318253,2022 - Regular Season - 22 - Hapoel Beer Sheva,2022 - Regular Season - 22 - Hapoel Jerusalem,5,Saturday
149,2023-02-11,18:30,2022,Regular Season,22,Sekzia Ness Ziona,Ness Ziona,Hapoel Haifa,Haifa,Dekel Tzino,716,0,2,0,1,0,13,17,9,24,Sekzia Ness Ziona,14,7,False,False,False,True,False,False,False,False,0,0,0,1,1,17,,,0,27,,,HaMoshava,11500.0,0.06226086956521739,6.573680166960646,9.350102314351341,2011,12,144,HaMoshava,Sammy Ofer,75.84154503558618,2022 - Regular Season - 22 - Sekzia Ness Ziona,2022 - Regular Season - 22 - Hapoel Haifa,5,Saturday
150,2023-02-11,18:30,2022,Regular Season,22,Ihud Bnei Sakhnin,Sakhnin,Maccabi Bnei Reineh,Reineh,Ohad Asulin,1500,1,1,0,0,1,10,22,14,17,Maccabi Bnei Reineh,10,12,False,False,False,True,False,False,False,False,0,0,0,1,0,23,,,1,18,,,Doha,8500.0,0.17647058823529413,7.313220387090301,9.047821442478408,2006,17,289,Doha,Green,19.613495445696,2022 - Regular Season - 22 - Ihud Bnei Sakhnin,2022 - Regular Season - 22 - Maccabi Bnei Reineh,5,Saturday
151,2023-02-11,19:30,2022,Regular Season,22,Maccabi Haifa,Haifa,Ironi Kiryat Shmona,Kiryat Shmona,Roi Reinshreiber,29073,2,0,1,0,0,1,50,12,17,Ironi Kiryat Shmona,1,13,False,False,False,False,True,False,False,False,0,0,0,1,0,53,,,0,17,,,Sammy Ofer,30858.0,0.9421543846004278,10.27756518740266,10.337151315002972,2014,9,81,Sammy Ofer,Kiryat Shmona Municipal,74.01608129373125,2022 - Regular Season - 22 - Maccabi Haifa,2022 - Regular Season - 22 - Ironi Kiryat Shmona,5,Saturday
